product,review,issue_date,announcement_date,effective_close_date,country,action,company_name,stock_code,mapping_status,mapping_score,matched_name,mapping_source,source_pdf,row_order,verified_mapping,mapping_backtest_ready,universe_checked,ticker_in_required_universe,issue_date_weekday,announcement_date_weekday,effective_close_date_weekday,effective_close_date_price_window_ok,event_date_tradable_gate,backtest_ready,not_backtest_ready_reason
standard,2007-08,2007-08-16,2007-08-16,2007-08-31,USA,addition,DYNEGY A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug07_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2007-08,2007-08-16,2007-08-16,2007-08-31,USA,addition,FOSTER WHEELER CORP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug07_STPublicList.pdf,3,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2007-08,2007-08-16,2007-08-16,2007-08-31,USA,addition,MCDERMOTT INTERNATIONAL,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug07_STPublicList.pdf,4,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2007-08,2007-08-16,2007-08-16,2007-08-31,USA,deletion,CIRCUIT CITY,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug07_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2007-08,2007-08-16,2007-08-16,2007-08-31,USA,deletion,CONVERGYS CORP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug07_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2007-08,2007-08-16,2007-08-16,2007-08-31,USA,deletion,CORP EXECUTIVE BOARD CO,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug07_STPublicList.pdf,3,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2007-08,2007-08-16,2007-08-16,2007-08-31,USA,deletion,TIME WARNER CABLE-A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug07_STPublicList.pdf,5,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2008-08,2008-08-13,2008-08-13,2008-08-29,USA,addition,PETROHAWK ENERGY CORP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug08_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2009-08,2009-08-12,2009-08-12,2009-08-31,USA,addition,LUBRIZOL CORP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug09_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2009-08,2009-08-12,2009-08-12,2009-08-31,USA,addition,XL CAPITAL,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug09_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2012-08,2012-08-15,2012-08-15,2012-08-31,USA,deletion,NII HOLDINGS B,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug12_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2013-08,2013-08-14,2013-08-14,2013-08-30,USA,addition,MICHAEL KORS HOLDINGS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug13_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2013-08,2013-08-14,2013-08-14,2013-08-30,USA,addition,TESLA MOTORS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug13_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2013-08,2013-08-14,2013-08-14,2013-08-30,USA,deletion,ULTRA PETROLEUM CORP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug13_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2015-08,2015-08-13,2015-08-13,2015-08-31,USA,addition,TABLEAU SOFTWARE A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug15_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2015-08,2015-08-13,2015-08-13,2015-08-31,USA,deletion,DIAMOND OFFSHORE DRILL,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug15_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-08,2020-08-12,2020-08-12,2020-08-31,USA,addition,P G & E CORP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug20_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-08,2020-08-12,2020-08-12,2020-08-31,USA,deletion,HOLLYFRONTIER,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug20_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2021-08,2021-08-11,2021-08-11,2021-08-31,USA,addition,AMC ENTERTAINMENT HLDG A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug21_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2021-08,2021-08-11,2021-08-11,2021-08-31,USA,deletion,REINSURANCE GRP AMERICA,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug21_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2022-08,2022-08-11,2022-08-11,2022-08-31,USA,addition,CARLISLE COS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug22_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2022-08,2022-08-11,2022-08-11,2022-08-31,USA,addition,GAMING & LEISURE PPTYS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug22_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,addition,CONFLUENT A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug23_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,addition,JABIL CIRCUIT,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug23_STPublicList.pdf,3,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2024-08,2024-08-12,2024-08-12,2024-08-30,USA,addition,FLUTTER ENTMT(US),,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug24_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2024-08,2024-08-12,2024-08-12,2024-08-30,USA,deletion,CAESARS ENT INC,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug24_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2024-08,2024-08-12,2024-08-12,2024-08-30,USA,deletion,CONFLUENT A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Aug24_STPublicList.pdf,3,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2008-02,2008-02-13,2008-02-13,2008-02-29,USA,addition,ANNALY CAPITAL MGMT,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb08_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2008-02,2008-02-13,2008-02-13,2008-02-29,USA,addition,NASDAQ STOCK MARKET,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb08_STPublicList.pdf,3,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2008-02,2008-02-13,2008-02-13,2008-02-29,USA,deletion,AMBAC FINANCIAL GROUP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb08_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2008-02,2008-02-13,2008-02-13,2008-02-29,USA,deletion,E*TRADE GROUP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb08_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2008-02,2008-02-13,2008-02-13,2008-02-29,USA,deletion,PHARMACEUTICAL PRDCT DEV,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb08_STPublicList.pdf,4,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2009-02,2009-02-11,2009-02-11,2009-02-27,USA,addition,DEVRY,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb09_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2009-02,2009-02-11,2009-02-11,2009-02-27,USA,addition,ITT EDUCATIONAL SERVICES,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb09_STPublicList.pdf,3,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2009-02,2009-02-11,2009-02-11,2009-02-27,USA,addition,MYLAN,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb09_STPublicList.pdf,4,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2009-02,2009-02-11,2009-02-11,2009-02-27,USA,addition,NORTHEAST UTILITIES,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb09_STPublicList.pdf,5,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2009-02,2009-02-11,2009-02-11,2009-02-27,USA,addition,NSTAR,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb09_STPublicList.pdf,6,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2009-02,2009-02-11,2009-02-11,2009-02-27,USA,addition,OMNICARE,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb09_STPublicList.pdf,7,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2009-02,2009-02-11,2009-02-11,2009-02-27,USA,addition,PUGET ENERGY,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb09_STPublicList.pdf,9,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2009-02,2009-02-11,2009-02-11,2009-02-27,USA,deletion,AMERICAN CAPITAL,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb09_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2009-02,2009-02-11,2009-02-11,2009-02-27,USA,deletion,APARTMENT INVEST & MGMT,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb09_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2009-02,2009-02-11,2009-02-11,2009-02-27,USA,deletion,DEVELOPERS DIVERS REALTY,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb09_STPublicList.pdf,3,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2009-02,2009-02-11,2009-02-11,2009-02-27,USA,deletion,FOREST CITY ENT. A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb09_STPublicList.pdf,4,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2009-02,2009-02-11,2009-02-11,2009-02-27,USA,deletion,JANUS CAPITAL GROUP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb09_STPublicList.pdf,7,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2009-02,2009-02-11,2009-02-11,2009-02-27,USA,deletion,XL CAPITAL,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb09_STPublicList.pdf,10,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2012-02,2012-02-15,2012-02-15,2012-02-29,USA,addition,COBALT INTERNATIONAL,CIE,verified_historical_round4,0.98,"Cobalt International Energy, Inc.",Round4 conflict review: https://www.sec.gov/Archives/edgar/data/1471261/000119312517062754/d259399dex991.htm | https://www.sec.gov/Archives/edgar/data/876661/000087666118000002/ruleprovisionnotice.htm,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb12_STPublicList.pdf,1,true,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,ticker_not_in_local_universe
standard,2012-02,2012-02-15,2012-02-15,2012-02-29,USA,deletion,DEVRY,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb12_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2012-02,2012-02-15,2012-02-15,2012-02-29,USA,deletion,DONNELLEY (RR) & SONS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb12_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2015-02,2015-02-11,2015-02-11,2015-02-27,USA,addition,ISIS PHARMACEUTICALS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb15_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2015-02,2015-02-11,2015-02-11,2015-02-27,USA,deletion,DENBURY RESOURCES,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb15_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2016-02,2016-02-11,2016-02-11,2016-02-29,USA,addition,MID-AMERICA APARTMENT,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb16_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2016-02,2016-02-11,2016-02-11,2016-02-29,USA,addition,TECO ENERGY,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb16_STPublicList.pdf,4,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2016-02,2016-02-11,2016-02-11,2016-02-29,USA,addition,WR GRACE & CO,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb16_STPublicList.pdf,6,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2016-02,2016-02-11,2016-02-11,2016-02-29,USA,deletion,ENERGEN CORP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb16_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2016-02,2016-02-11,2016-02-11,2016-02-29,USA,deletion,ENSCO A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb16_STPublicList.pdf,3,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2016-02,2016-02-11,2016-02-11,2016-02-29,USA,deletion,FIREEYE,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb16_STPublicList.pdf,4,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2016-02,2016-02-11,2016-02-11,2016-02-29,USA,deletion,WHITING PETROLEUM,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb16_STPublicList.pdf,5,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2017-02,2017-02-09,2017-02-09,2017-02-28,USA,deletion,ENDO INTERNATIONAL,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb17_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2019-02,2019-02-11,2019-02-11,2019-02-28,USA,addition,ALTICE USA A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb19_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2019-02,2019-02-11,2019-02-11,2019-02-28,USA,addition,TABLEAU SOFTWARE A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb19_STPublicList.pdf,3,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2022-02,2022-02-09,2022-02-09,2022-02-28,USA,deletion,OAK STREET HEALTH,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb22_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2023-02,2023-02-09,2023-02-09,2023-02-28,USA,addition,RELIANCE STEEL & ALUM,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb23_STPublicList.pdf,5,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2024-02,2024-02-12,2024-02-12,2024-02-29,USA,deletion,VF CORP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb24_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2025-02,2025-02-11,2025-02-11,2025-02-28,USA,addition,INTERACTIVE BKRS GRP A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb25_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2025-02,2025-02-11,2025-02-11,2025-02-28,USA,deletion,HUNTINGTON INGALLS IND,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb25_STPublicList.pdf,8,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2025-02,2025-02-11,2025-02-11,2025-02-28,USA,deletion,KNIGHT-SWIFT TRANSPORT,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb25_STPublicList.pdf,9,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2025-02,2025-02-11,2025-02-11,2025-02-28,USA,deletion,MARKETAXESS HLDGS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb25_STPublicList.pdf,11,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2026-02,2026-02-10,2026-02-10,2026-02-27,USA,deletion,ALEXANDRIA REAL ESTATE,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb26_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2026-02,2026-02-10,2026-02-10,2026-02-27,USA,deletion,EQUITY LIFESTYLE PPTYS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb26_STPublicList.pdf,11,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2026-02,2026-02-10,2026-02-10,2026-02-27,USA,deletion,JM SMUCKER CO,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Feb26_STPublicList.pdf,13,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2007-05,2007-05-03,2007-05-03,2007-05-31,TAIWAN,addition,EPISTAR CORP,2448,verified_historical_round4,0.97,Epistar Corporation,Round4 conflict review: https://www.ennostar.com/en/news/news/2 | https://www.ledinside.com/node/31791,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_May07_STPublicList.pdf,1,true,false,FinLab/TWSE/TPEx ticker reference universe,false,true,true,true,true,true,false,ticker_not_in_local_universe
standard,2007-05,2007-05-03,2007-05-03,2007-05-31,TAIWAN,addition,INOTERA MEMORIES,3474,verified_historical_round4,0.97,"Inotera Memories, Inc.",Round4 conflict review: https://www.digitimes.com/news/a20161011VL201.html | https://en.ctimes.com.tw/DispNews.asp%3FO%3DHJZCE96HQKMSAA00NO,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_May07_STPublicList.pdf,2,true,false,FinLab/TWSE/TPEx ticker reference universe,false,true,true,true,true,true,false,ticker_not_in_local_universe
standard,2007-05,2007-05-03,2007-05-03,2007-05-31,TAIWAN,deletion,PHOENIXTEC POWER CO,2411,verified_tw_historical_round8d,0.95,"Phoenixtec Power Co., Ltd. / 飛瑞",Round8d web/Yahoo/Google evidence: MBAlib Taiwan Mid-Cap 100 table lists 2411 飛瑞 Phoenixtec Power; Eaton acquisition/delisting pages confirm Phoenixtec Power was listed and then acquired/delisted by Eaton.,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_May07_STPublicList.pdf,5,true,false,FinLab/TWSE/TPEx ticker reference universe,false,true,true,true,true,true,false,ticker_not_in_local_universe
standard,2007-05,2007-05-03,2007-05-03,2007-05-31,TAIWAN,deletion,PRO MOS TECHNOLOGIES,5387,verified_historical_round4,0.97,ProMOS Technologies Inc.,Round4 conflict review: https://focustaiwan.tw/business/201202170035 | https://www.marketscreener.com/quote/stock/PROMOS-TECHNOLOGIES-INC-6491683/,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_May07_STPublicList.pdf,8,true,false,FinLab/TWSE/TPEx ticker reference universe,false,true,true,true,true,true,false,ticker_not_in_local_universe
standard,2008-05,2008-05-06,2008-05-06,2008-05-30,USA,addition,AK STEEL HOLDING CORP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_May08_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2008-05,2008-05-06,2008-05-06,2008-05-30,USA,addition,CABOT OIL & GAS CORP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_May08_STPublicList.pdf,5,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2008-05,2008-05-06,2008-05-06,2008-05-30,USA,addition,ENERGEN CORP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_May08_STPublicList.pdf,8,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2008-05,2008-05-06,2008-05-06,2008-05-30,USA,addition,FOREST OIL,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_May08_STPublicList.pdf,10,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2008-05,2008-05-06,2008-05-06,2008-05-30,USA,addition,PRICELINE.COM,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_May08_STPublicList.pdf,15,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2008-05,2008-05-06,2008-05-06,2008-05-30,USA,addition,QUICKSILVER RESOURCES,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_May08_STPublicList.pdf,16,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
