country,company_name,stock_code,matched_name,mapping_source,mapping_score,mapping_status
USA,SOLAREDGE TECHNOLOGIES,SEDG,"SOLAREDGE TECHNOLOGIES, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ZENDESK,,,,0.0,needs_review
USA,COMERICA,,,,0.0,needs_review
USA,FEDERAL REALTY INV TRUST,,,,0.0,needs_review
USA,NATIONAL OILWELL VARCO,,,,0.0,needs_review
USA,NIELSEN HOLDINGS PLC,,,,0.0,needs_review
USA,PEOPLES UNITED FINANCIAL,,,,0.0,needs_review
USA,RALPH LAUREN CORP A,RL,RALPH LAUREN CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SIGNATURE BANK,SBNY,Signature Bank,Round4 conflict review: https://www.nasdaq.com/press-release/signature-bank-releases-2022-form-10-k-2023-03-02 | https://www.fdic.gov/news/press-releases/2023/pr23018.html,0.98,verified_historical_round4
TAIWAN,FORMOSA TAFFETA CO,1434,"Formosa Taffeta Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Formosa Taffeta Co., Ltd.`/1434.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: F.T.C | 福懋 | 福懋興業股份有限公司",1.0000,verified_tw_current_round7
USA,BILL.COM HOLDINGS,BILL,"BILL Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,COINBASE GLOBAL A,COIN,"Coinbase Global, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ENTEGRIS,ENTG,ENTEGRIS INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ZOOMINFO TECH A,ZI,ZoomInfo Technologies Inc. Class A,Round4 conflict review: https://www.sec.gov/Archives/edgar/data/1794515/000179451524000211/zi-20231231.htm | https://www.sec.gov/Archives/edgar/data/1794515/000179451525000097/zi-8kex991x20250512.htm,0.98,verified_historical_round4
USA,PINNACLE WEST CAPITAL,PNW,PINNACLE WEST CAPITAL CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,RENAISSANCERE HOLDINGS,RNR,RENAISSANCERE HOLDINGS LTD,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,VOYA FINANCIAL,VOYA,"Voya Financial, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
TAIWAN,EMEMORY TECHNOLOGY,3529,eMemory,FinLab company_basic_info:英文簡稱,0.9289,verified_tw_reference_fuzzy
TAIWAN,VOLTRONIC POWER TECH,6409,VOLTRONIC,FinLab company_basic_info:英文簡稱,0.935,verified_tw_reference_fuzzy
USA,ARES MANAGEMENT CORP,ARES,Ares Management Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ASPEN TECHNOLOGY,,,,0.0,needs_review
USA,FERGUSON(US),,,,0.0,needs_review
USA,HUBBELL,HUBB,HUBBELL INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,OVINTIV(US),OVV,Ovintiv Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,TOAST A,TOST,"Toast, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,WOLFSPEED,WOLF,"WOLFSPEED, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,AMC ENTMT HLDG PREF UNIT,,,,0.0,needs_review
USA,IAC,IAC,IAC Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,VORNADO REALTY TRUST,VNO,VORNADO REALTY TRUST,SEC company_tickers_exchange,1.0,mapped_exact_normalized
TAIWAN,PHARMAESSENTIA,6446,PharmaEssentia Corp.,Round7 official historical delisted source: TPEx EN deListed official delist_date=2024-01-25,1.0000,verified_tw_historical_round7
USA,CELSIUS HLDGS,CELH,"Celsius Holdings, Inc.",web_verified_round2:https://ir.celsiusholdingsinc.com/overview/default.aspx,0.95,verified_us_web_high_confidence
USA,CNH INDUSTRIAL (US),,,,0.0,needs_review
USA,VERTIV HOLDINGS A,VRT,Vertiv Holdings Co,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ARROW ELECTRONICS,ARW,"ARROW ELECTRONICS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,DENTSPLY SIRONA,XRAY,DENTSPLY SIRONA Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HEALTHCARE REALTY T(NEW),,,,0.0,needs_review
USA,INVESCO LTD,IVZ,Invesco Ltd.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MOHAWK INDUSTRIES,MHK,MOHAWK INDUSTRIES INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SEALED AIR CORP,,,,0.0,needs_review
USA,WEBSTER FINANCIAL CORP,WBS,WEBSTER FINANCIAL CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,WHIRLPOOL CORP,WHR,Whirlpool Corporation Common Stock,NasdaqTrader otherlisted,1.0,mapped_exact_normalized
TAIWAN,ALCHIP TECHNOLOGIES,3661,Alchip,FinLab company_basic_info:英文簡稱,0.9216,verified_tw_reference_fuzzy
USA,BATH & BODY WORKS,BBWI,"Bath & Body Works, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CHORD ENERGY CORP,CHRD,Chord Energy Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,PARAMOUNT GLOBAL B,,,,0.0,needs_review
TAIWAN,INTL GAMES SYSTEM C,3293,"International Games System Co., Ltd. / 鈊象",Round8 Yahoo Finance query: International Games System -> 3293.TWO,0.99,verified_tw_yahoo_google_round8
TAIWAN,JENTECH PRECISION INDL,3653,JENTECH,FinLab company_basic_info:英文簡稱,0.9218,verified_tw_reference_fuzzy
USA,AMRIZE (US),AMRZ,Amrize Ltd,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ASTERA LABS,ALAB,"Astera Labs, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BLOOM ENERGY CORP A,BE,Bloom Energy Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CIENA CORP,CIEN,CIENA CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,COMFORT SYSTEMS USA,FIX,COMFORT SYSTEMS USA INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,COREWEAVE A,CRWV,"CoreWeave, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CREDO TECHNOLOGY,CRDO,Credo Technology Group Holding Ltd,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ECHOSTAR HOLDING A,SATS,EchoStar CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,INSMED,INSM,INSMED Inc,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,IONQ,IONQ,"IonQ, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,AKAMAI TECHNOLOGIES,AKAM,AKAMAI TECHNOLOGIES INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,DAVITA HEALTHCARE PARTNR,,,,0.0,needs_review
USA,REVVITY,RVTY,"REVVITY, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,U-HAUL HOLDING NV,UHAL,U-Haul Holding Co /NV/,SEC company_tickers_exchange,1.0,mapped_exact_normalized
TAIWAN,ASPEED TECHNOLOGY,5274,ASPEED,FinLab company_basic_info:英文簡稱,0.9253,verified_tw_reference_fuzzy
TAIWAN,BIZLINK HOLDING,3665,BizLink Holding Inc.,Round7 current-code discovery: Yahoo Finance search matched `BizLink Holding Inc.`/3665.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: BHI (BizLink) | 貿聯-KY | 貿聯控股(BizLink Holding Inc.),1.0000,verified_tw_current_round7
TAIWAN,CHROMA ATE,2360,CHROMA,FinLab company_basic_info:英文簡稱,0.95,verified_tw_reference_fuzzy
TAIWAN,GOLD CIRCUIT ELECTRONICS,2368,Gold Circuit Electronics Ltd.,Round7 current-code discovery: Yahoo Finance search matched `Gold Circuit Electronics Ltd.`/2368.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: GCE | 金像電 | 金像電子(股)公司,1.0000,verified_tw_current_round7
TAIWAN,KING YUAN ELECTRONICS CO,2449,"King Yuan Electronics Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `King Yuan Electronics Co., Ltd.`/2449.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: KYEC | 京元電子 | 京元電子股份有限公司",1.0000,verified_tw_current_round7
TAIWAN,ACER,2353,ACER,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
TAIWAN,AUO CORP,2409,AUO,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
TAIWAN,SYNNEX TECHNOLOGY INTL,2347,Synnex,FinLab company_basic_info:英文簡稱,0.9173,verified_tw_reference_fuzzy
USA,ACELYRIN,,,,0.0,needs_review
USA,ADVANTAGE SOLUTION A,,,,0.0,needs_review
USA,ALPINE IMMUNE SCIENCES,,,,0.0,needs_review
USA,APPLIED DIGITAL,APLD,Applied Digital Corp.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ARCHER AVIATION A,ACHR,Archer Aviation Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ATLAS ENERGY SOLUTIONS A,AESI,Atlas Energy Solutions Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ATMUS FILTRATION TECH,,,,0.0,needs_review
USA,BEL FUSE B,BELFA,Bel Fuse Inc. - Class A Common Stock,NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized
USA,CABALETTA BIO,CABA,"Cabaletta Bio, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CANTALOUPE,CTLP,"CANTALOUPE, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CIPHER MINING,,,,0.0,needs_review
USA,CLEANSPARK,CLSK,"CLEANSPARK, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,DIGIMARC CORP,DMRC,Digimarc Corporation - Common Stock,NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized
USA,DISC MEDICINE,IRON,"Disc Medicine, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,DIVERSIFIED HEALTHCARE,,,,0.0,needs_review
USA,FUBOTV,FUBO,FuboTV Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,GRANITE RIDGE RES,,,,0.0,needs_review
USA,GREENE COUNTY BANCORP,GCBC,GREENE COUNTY BANCORP INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HOLLEY,HLLY,Holley Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HOVNANIAN ENTERPRISES A,HOV,HOVNANIAN ENTERPRISES INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,IRADIMED CORP,IRMD,IRADIMED CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,LANZATECH GLOBAL,LNZA,"LanzaTech Global, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MARINE PRODUCTS CORP,,,,0.0,needs_review
USA,METALS CO (THE),,,,0.0,needs_review
USA,MOONLAKE IMMUNO,,,,0.0,needs_review
USA,ORGANOGENESIS A,ORGO,Organogenesis Holdings Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,P10 A,,,,0.0,needs_review
USA,PEAKSTONE REALTY REIT,,,,0.0,needs_review
USA,POWELL INDUSTRIES,POWL,POWELL INDUSTRIES INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,TACTILE SYSTEMS TECH,,,,0.0,needs_review
USA,TERAWULF,WULF,TERAWULF INC.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,VERA THERAPEUTICS A,VERA,"Vera Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,WEAVE COMMUNICATIONS,WEAV,"Weave Communications, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,EAGLE PHARMACEUTICALS,,,,0.0,needs_review
USA,FIBROGEN,,,,0.0,needs_review
USA,HOMESTREET,,,,0.0,needs_review
USA,KARYOPHARM THERAPEUTICS,KPTI,Karyopharm Therapeutics Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,NANOSTRING TECHNOLOGIES,,,,0.0,needs_review
USA,NGM BIOPHARMACEUTICALS,,,,0.0,needs_review
USA,ORCHESTRA BIOMED HLDGS,,,,0.0,needs_review
USA,PROFRAC HOLDING A,ACDC,ProFrac Holding Corp.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
TAIWAN,ABILITY OPTO ELECTRONICS,3362,"Ability Opto-Electronics Technology Co.,Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Ability Opto-Electronics Technology Co.,Ltd.`/3362.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: ABILITY | 先進光 | 先進光電科技股份有限公司",1.0000,verified_tw_current_round7
TAIWAN,ACTER CO,5536,ACTER,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
TAIWAN,AMBASSADOR HOTEL (THE),2704,"The Ambassador Hotel, Ltd. / 國賓",Round8 Yahoo Finance query: Ambassador Hotel Taiwan -> 2704.TW,0.99,verified_tw_yahoo_google_round8
TAIWAN,CENTRAL REINSURANCE,2851,Central Re,FinLab company_basic_info:英文簡稱,0.9426,verified_tw_reference_fuzzy
TAIWAN,CHANNEL WELL TECH CO,3078,"Channel Well Technology Co.,Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Channel Well Technology Co.,Ltd.`/3078.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: CWT | 僑威 | 僑威科技股份有限公司",1.0000,verified_tw_current_round7
TAIWAN,CHENBRO MICOM,8210,CHENBRO,FinLab company_basic_info:英文簡稱,0.9438,verified_tw_reference_fuzzy
TAIWAN,DEPO AUTO PARTS INDL CO,6605,"Depo Auto Parts Industrial Co., Ltd. / 帝寶",Round8 Yahoo Finance query: Depo Auto Parts Industrial -> 6605.TW,0.99,verified_tw_yahoo_google_round8
TAIWAN,EVERGREEN AVIATION TECH,2645,Evergreen Aviation Technologies Corporation,Round7 current-code discovery: Yahoo Finance search matched `Evergreen Aviation Technologies Corporation`/2645.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: EGAT | 長榮航太 | 長榮航太科技股份有限公司,1.0000,verified_tw_current_round7
TAIWAN,IBASE TECHNOLOGY,8050,IBASE,FinLab company_basic_info:英文簡稱,0.9213,verified_tw_reference_fuzzy
TAIWAN,KENMEC MECHANICAL ENGR,6125,KENMEC,FinLab company_basic_info:英文簡稱,0.9173,verified_tw_reference_fuzzy
TAIWAN,L&K ENGINEERING CO,6139,L & K,FinLab company_basic_info:英文簡稱,0.9268,verified_tw_reference_fuzzy
TAIWAN,LUXNET CORP,4979,LuxNet,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
TAIWAN,ORIENT SEMICONDUCTOR ELE,2329,"Orient Semiconductor Electronics, Limited","Round7 current-code discovery: Yahoo Finance search matched `Orient Semiconductor Electronics, Limited`/2329.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: OSE | 華泰 | 華泰電子股份有限公司",1.0000,verified_tw_current_round7
TAIWAN,QUANTA STORAGE,6188,Quanta Storage Inc.,Round7 current-code discovery: Yahoo Finance search matched `Quanta Storage Inc.`/6188.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: QSI | 廣明 | 廣明光電股份有限公司,1.0000,verified_tw_current_round7
TAIWAN,SUNONWEALTH ELEC MACHINE,2421,"Sunonwealth Electric Machine Industry Co., Ltd. / 建準",Round8 Yahoo Finance query: Sunonwealth Electric Machine -> 2421.TW,0.99,verified_tw_yahoo_google_round8
TAIWAN,ZILLTEK TECHNOLOGY,6679,ZILLTEK,FinLab company_basic_info:英文簡稱,0.9289,verified_tw_reference_fuzzy
TAIWAN,RDC SEMICONDUCTOR CO,3228,"RDC Semiconductor Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `RDC Semiconductor Co., Ltd.`/3228.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: RDC | 金麗科 | 金麗科技股份有限公司",1.0000,verified_tw_current_round7
TAIWAN,SESODA CORP,1708,SESODA,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
USA,AMERICAN SUPERCONDUCTOR,AMSC,American Superconductor Corporation - Common Stock,NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized
USA,ARBUTUS BIOPHARMA CORP,ABUS,Arbutus Biopharma Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ASTRIA THERAPEUTICS,,,,0.0,needs_review
USA,AVADEL PHARMACEUTICALS,,,,0.0,needs_review
USA,BLEND LABS A,BLND,"Blend Labs, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BOWHEAD SPECIALTY HLDGS,,,,0.0,needs_review
USA,BURKE & HERBERT BNK & TR,,,,0.0,needs_review
USA,CAREDX,CDNA,"CareDx, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CENTURI HLDGS,,,,0.0,needs_review
USA,CLOVER HEALTH INV A,,,,0.0,needs_review
USA,CORE SCIENTIFIC,CORZ,"Core Scientific, Inc. - Common Stock",NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized
USA,DAKTRONICS,DAKT,"Daktronics, Inc. - Common Stock",NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized
USA,ERASCA,ERAS,"Erasca, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,GENEDX HOLDINGS A,WGS,GeneDx Holdings Corp.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,GIGACLOUD TECH (US),,,,0.0,needs_review
USA,GLOBAL BUSINESS TRAVEL A,GBTG,"Global Business Travel Group, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HARROW,HROW,"HARROW, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HUMACYTE A,HUMA,"Humacyte, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,IBOTTA,IBTA,"Ibotta, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,LENDINGTREE INC A,TREE,"LendingTree, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,LEXICON PHARMACEUTICALS,LXRX,"LEXICON PHARMACEUTICALS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,LIMBACH HOLDINGS,LMB,"Limbach Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MILLER INDUSTRIES,MLR,"Miller Industries, Inc. Common Stock",NasdaqTrader otherlisted,1.0,mapped_exact_normalized
USA,NB BANCORP,NBBK,"NB Bancorp, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,NUSCALE POWER,SMR,NUSCALE POWER Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,PACS GROUP,PACS,"PACS Group, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,PAGAYA TECH A (US),,,,0.0,needs_review
USA,PULSE BIOSCIENCES,PLSE,"PULSE BIOSCIENCES, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,RUBRIK A,RBRK,"Rubrik, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,RUSH STREET INTERACT A,,,,0.0,needs_review
USA,SAVERS VALUE VILLAGE INC,SVV,"Savers Value Village, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,TRUMP MEDIA & TECH GRP,,,,0.0,needs_review
USA,TYRA BIOSCIENCES,TYRA,"Tyra Biosciences, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,UL SOLUTIONS A,ULS,UL Solutions Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,UROGEN PHARMA(US),URGN,UroGen Pharma Ltd.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ACCOLADE,,,,0.0,needs_review
USA,ALTA EQUIPMENT GROUP,ALTG,ALTA EQUIPMENT GROUP INC.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ALX ONCOLOGY HLDGS,,,,0.0,needs_review
USA,ATN INTERNATIONAL,ATNI,"ATN International, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BIOMEA FUSION,BMEA,"Biomea Fusion, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CERENCE,CRNC,Cerence Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CHEGG,CHGG,"CHEGG, INC",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CS DISCO,LAW,"CS Disco, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,FUELCELL ENERGY,FCEL,FUELCELL ENERGY INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,GRAFTECH INTL,,,,0.0,needs_review
USA,HILLEVAX INC,,,,0.0,needs_review
USA,JOHNSON OUTDOORS A,JOUT,JOHNSON OUTDOORS INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,KYVERNA THERAPEUTICS,KYTX,"Kyverna Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MACROGENICS,MGNX,MACROGENICS INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MULTIPLAN A,,,,0.0,needs_review
USA,NEVRO,,,,0.0,needs_review
USA,ORASURE TECHNOLOGIES,OSUR,ORASURE TECHNOLOGIES INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,RESOURCES CONNECTION,RGP,"RESOURCES CONNECTION, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SERITAGE GROWTH PPTYS A,,,,0.0,needs_review
USA,TOURMALINE BIO,,,,0.0,needs_review
USA,TTEC HOLDINGS,TTEC,"TTEC Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,XPERI,XPER,Xperi Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ZENTALIS PHARMACEUTICALS,ZNTL,"Zentalis Pharmaceuticals, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
TAIWAN,CHENMING ELECTRONIC TECH,3013,Chenming Electronic Tech. Corp.,Round7 current-code discovery: Yahoo Finance search matched `Chenming Electronic Tech. Corp.`/3013.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: UNEEC | 晟銘電 | 晟銘電子科技股份有限公司,1.0000,verified_tw_current_round7
TAIWAN,ELITE ADVANCED LASER,3450,Elite Advanced Laser Corporation,Round7 current-code discovery: Yahoo Finance search matched `Elite Advanced Laser Corporation`/3450.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: ELASER | 聯鈞 | 聯鈞光電股份有限公司,1.0000,verified_tw_current_round7
TAIWAN,ERIS TECHNOLOGY,3675,Eris Tech,FinLab company_basic_info:英文簡稱,0.95,verified_tw_reference_fuzzy
TAIWAN,G SHANK ENTERPRISE CO,2476,"G-SHANK Enterprise Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `G-SHANK Enterprise Co., Ltd.`/2476.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: GS | 鉅祥 | 鉅祥企業股份有限公司",1.0000,verified_tw_current_round7
TAIWAN,HUANG HSIANG CONST,2545,HUANG HSIANG,FinLab company_basic_info:英文簡稱,0.9567,verified_tw_reference_fuzzy
TAIWAN,HWANG CHANG GENERAL CONS,2543,HWANG CHANG,FinLab company_basic_info:英文簡稱,0.9358,verified_tw_reference_fuzzy
TAIWAN,JESS-LINK PRODUCTS CO,6197,"Jess-link Products Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Jess-link Products Co., Ltd.`/6197.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: JPC | 佳必琪 | 佳必琪國際股份有限公司",1.0000,verified_tw_current_round7
TAIWAN,LUMOSA THERAPEUTICS,6535,LUMOSA,FinLab company_basic_info:英文簡稱,0.9216,verified_tw_reference_fuzzy
TAIWAN,PHOENIX SILICON,8028,Phoenix Silicon International Corporation,Round7 current-code discovery: Yahoo Finance search matched `Phoenix Silicon International Corporation`/8028.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: PSI | 昇陽半導體 | 昇陽國際半導體股份有限公司,1.0000,verified_tw_current_round7
TAIWAN,SOLOMON TECHNOLOGY,2359,SOLOMON,FinLab company_basic_info:英文簡稱,0.9289,verified_tw_reference_fuzzy
TAIWAN,TYC BROTHER INDUSTRIAL,1522,"TYC Brother Industrial Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `TYC Brother Industrial Co., Ltd.`/1522.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: TYC | 堤維西 | 堤維西交通工業股份有限公司",1.0000,verified_tw_current_round7
TAIWAN,UNIVERSAL MICROWAVE TECH,3491,"Universal Microwave Technology, Inc.","Round7 current-code discovery: Yahoo Finance search matched `Universal Microwave Technology, Inc.`/3491.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: UMT | 昇達科 | 昇達科技股份有限公司",1.0000,verified_tw_current_round7
TAIWAN,YEASHIN INTL DEV,5213,YeaShin,FinLab company_basic_info:英文簡稱,0.9337,verified_tw_reference_fuzzy
TAIWAN,TAIWAN FAMILYMART,5903,FamilyMart,FinLab company_basic_info:英文簡稱,0.9188,verified_tw_reference_fuzzy
USA,AEBI SCHMIDT,,,,0.0,needs_review
USA,AEVA TECHNOLOGIES,AEVA,"Aeva Technologies, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,AKEBIA THERAPEUTICS,AKBA,"Akebia Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,AMPRIUS TECH,,,,0.0,needs_review
USA,ARDENT HEALTH,ARDT,"Ardent Health, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BIT DIGITAL (US),BTBT,"Bit Digital, Inc",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BLACKSKY TECH A,,,,0.0,needs_review
USA,CIDARA THERAPEUTICS,,,,0.0,needs_review
USA,FARO TECHNOLOGIES,,,,0.0,needs_review
USA,GALAXY DIGITAL (US),GLXY,Galaxy Digital Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HINGE HEALTH A,HNGE,"Hinge Health, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HUDSON PACIFIC PPTYS,,,,0.0,needs_review
USA,INDIE SEMICONDUCTOR A,INDI,"indie Semiconductor, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,KALVISTA PHARMACEUTICALS,KALV,"KalVista Pharmaceuticals, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,LINEAGE,LINE,"Lineage, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MICROVAST HOLDINGS,MVST,"Microvast Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MNTN A,MNTN,"MNTN, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,NAVITAS SEMICONDUCTOR,NVTS,Navitas Semiconductor Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,NIAGEN BIOSCIENCE,NAGE,"Niagen Bioscience, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
